order_id,order_date,product,category,region,quantity,unit_price,discount,revenue,payment_method,year,month,month_name,day_of_week,is_weekend,gross_sales,discount_amount,profit,profit_margin,region_code,order_size
ORD00888,2025-03-31,Laptop,Electronics,South,5,65000,0.0872151630115993,296655.07,Net Banking,2025,3,March,Monday,0,325000,28344.927978769774,44498.2605,0.15,2,High
ORD01078,2025-03-31,Laptop,Electronics,North,1,65000,0.0540673274493878,61485.62,Cash,2025,3,March,Monday,0,65000,3514.3762842102074,9222.843,0.15,1,High
ORD00812,2025-03-31,Monitor,Electronics,West,3,15000,0.0716484412284533,41775.82,UPI,2025,3,March,Monday,0,45000,3224.179855280399,6266.373,0.15,4,Low
ORD00327,2025-04-01,Phone,Electronics,North,3,30000,0.0894206578814935,81952.14,Card,2025,4,April,Tuesday,0,90000,8047.859209334415,12292.821,0.15,1,High
ORD00624,2025-04-01,Tablet,Electronics,West,7,22000,0.1504992408818823,130823.12,Card,2025,4,April,Tuesday,0,154000,23176.883095809873,19623.467999999997,0.15,4,High
ORD00012,2025-04-01,Monitor,Electronics,West,6,15000,0.2066528711644825,71401.24,UPI,2025,4,April,Tuesday,0,90000,18598.758404803426,10710.186,0.15,4,High
ORD01118,2025-04-01,Tablet,Electronics,East,4,22000,0.1910190133553226,71190.33,Card,2025,4,April,Tuesday,0,88000,16809.673175268388,10678.5495,0.15,3,High
ORD00948,2025-04-02,Laptop,Electronics,South,7,65000,0.2485672947908207,341901.88,UPI,2025,4,April,Wednesday,0,455000,113098.11912982342,51285.282,0.15,2,High
ORD00626,2025-04-02,Phone,Electronics,East,7,30000,0.0179625838715585,206227.86,Net Banking,2025,4,April,Wednesday,0,210000,3772.142613027285,30934.178999999996,0.15,3,High
ORD00288,2025-04-02,Tablet,Electronics,North,1,22000,0.117251269753168,19420.47,Cash,2025,4,April,Wednesday,0,22000,2579.5279345696963,2913.0705000000003,0.15,1,Low
ORD00645,2025-04-02,Headphones,Accessories,West,6,3500,0.0418412499110448,20121.33,UPI,2025,4,April,Wednesday,0,21000,878.6662481319407,3018.1995,0.15,4,Low
ORD00477,2025-04-02,Monitor,Electronics,North,2,15000,0.1820937414366022,24537.19,Net Banking,2025,4,April,Wednesday,0,30000,5462.812243098066,3680.5784999999996,0.15,1,Low
ORD00651,2025-04-03,Tablet,Electronics,North,1,22000,0.0576697813319644,20731.26,Card,2025,4,April,Thursday,0,22000,1268.7351893032167,3109.689,0.15,1,Low
ORD00227,2025-04-03,Monitor,Electronics,East,5,15000,0.0224383088127988,73317.13,Cash,2025,4,April,Thursday,0,75000,1682.8731609599101,10997.5695,0.15,3,High
ORD01145,2025-04-03,Phone,Electronics,North,5,30000,0.1809363225479594,122859.55,Card,2025,4,April,Thursday,0,150000,27140.44838219391,18428.9325,0.15,1,High
ORD00837,2025-04-03,Monitor,Electronics,East,5,15000,0.2356010627021306,57329.92,Net Banking,2025,4,April,Thursday,0,75000,17670.079702659794,8599.488,0.15,3,High
ORD01035,2025-04-04,Laptop,Electronics,West,5,65000,0.1871286167232738,264183.2,Card,2025,4,April,Friday,0,325000,60816.80043506398,39627.48,0.15,4,High
ORD00317,2025-04-04,Headphones,Accessories,West,4,3500,0.0276810646501385,13612.47,UPI,2025,4,April,Friday,0,14000,387.534905101939,2041.8704999999998,0.15,4,Low
ORD00677,2025-04-04,Tablet,Electronics,West,2,22000,0.0672826251807014,41039.56,Card,2025,4,April,Friday,0,44000,2960.4355079508614,6155.933999999999,0.15,4,Low
ORD01053,2025-04-04,Tablet,Electronics,East,2,22000,0.0947169890869893,39832.45,UPI,2025,4,April,Friday,0,44000,4167.54751982753,5974.867499999999,0.15,3,Low
ORD00259,2025-04-04,Laptop,Electronics,East,2,65000,0.2364234129561183,99264.96,UPI,2025,4,April,Friday,0,130000,30735.04368429538,14889.744,0.15,3,High
ORD00578,2025-04-04,Tablet,Electronics,North,2,22000,0.1118481879480273,39078.68,Net Banking,2025,4,April,Friday,0,44000,4921.320269713201,5861.802,0.15,1,Low
ORD01141,2025-04-04,Monitor,Electronics,North,3,15000,0.0425797720279572,43083.91,Net Banking,2025,4,April,Friday,0,45000,1916.0897412580741,6462.5865,0.15,1,Low
ORD01130,2025-04-04,Headphones,Accessories,West,2,3500,0.1244995726982891,6128.5,Cash,2025,4,April,Friday,0,7000,871.4970088880236,919.275,0.15,4,Low
ORD00758,2025-04-05,Phone,Electronics,South,4,30000,0.019539034971347,117655.32,Card,2025,4,April,Saturday,1,120000,2344.68419656164,17648.298,0.15,2,High
ORD01147,2025-04-06,Tablet,Electronics,West,3,22000,0.2156369501020813,51767.96,Card,2025,4,April,Sunday,1,66000,14232.038706737367,7765.1939999999995,0.15,4,High
ORD00059,2025-04-06,Headphones,Accessories,East,4,3500,0.1315151317215052,12158.79,UPI,2025,4,April,Sunday,1,14000,1841.2118441010728,1823.8185,0.15,3,Low
ORD00316,2025-04-06,Headphones,Accessories,North,7,3500,0.0681466243539729,22830.41,Card,2025,4,April,Sunday,1,24500,1669.592296672336,3424.5615,0.15,1,Low
ORD00353,2025-04-06,Phone,Electronics,North,4,30000,0.0757411572093255,110911.06,Card,2025,4,April,Sunday,1,120000,9088.93886511906,16636.659,0.15,1,High
ORD00149,2025-04-07,Monitor,Electronics,North,6,15000,0.1044048231635114,80603.57,Net Banking,2025,4,April,Monday,0,90000,9396.434084716027,12090.5355,0.15,1,High
ORD00489,2025-04-07,Headphones,Accessories,North,7,3500,0.1456610873286344,20931.3,UPI,2025,4,April,Monday,0,24500,3568.696639551543,3139.6949999999997,0.15,1,Low
ORD00876,2025-04-09,Tablet,Electronics,South,3,22000,0.1326808227650585,57243.07,Net Banking,2025,4,April,Wednesday,0,66000,8756.93430249386,8586.4605,0.15,2,High
ORD00430,2025-04-09,Headphones,Accessories,North,1,3500,0.1025121967287485,3141.21,Card,2025,4,April,Wednesday,0,3500,358.79268855061974,471.18149999999997,0.15,1,Low
ORD00565,2025-04-10,Monitor,Electronics,North,5,15000,0.030027657525346,72747.93,Card,2025,4,April,Thursday,0,75000,2252.07431440095,10912.189499999999,0.15,1,High
ORD00911,2025-04-10,Headphones,Accessories,East,2,3500,0.1297918087285803,6091.46,Card,2025,4,April,Thursday,0,7000,908.542661100062,913.7189999999999,0.15,3,Low
ORD00670,2025-04-10,Laptop,Electronics,South,6,65000,0.208209263665378,308798.39,Card,2025,4,April,Thursday,0,390000,81201.61282949742,46319.7585,0.15,2,High
ORD00118,2025-04-10,Laptop,Electronics,North,5,65000,0.0066331093015185,322844.24,Net Banking,2025,4,April,Thursday,0,325000,2155.7605229935125,48426.636,0.15,1,High
ORD00954,2025-04-11,Tablet,Electronics,West,4,22000,0.1998057304147638,70417.1,Cash,2025,4,April,Friday,0,88000,17582.904276499215,10562.565,0.15,4,High
ORD00811,2025-04-12,Laptop,Electronics,West,4,65000,0.0118431266823724,256920.79,Cash,2025,4,April,Saturday,1,260000,3079.212937416824,38538.1185,0.15,4,High
ORD01039,2025-04-12,Tablet,Electronics,West,4,22000,0.092086041051586,79896.43,Cash,2025,4,April,Saturday,1,88000,8103.571612539568,11984.464499999998,0.15,4,High
ORD01164,2025-04-12,Tablet,Electronics,West,1,22000,0.2215837059832558,17125.16,UPI,2025,4,April,Saturday,1,22000,4874.841531631628,2568.774,0.15,4,Low
ORD00210,2025-04-12,Headphones,Accessories,East,2,3500,0.1769609736003619,5761.27,UPI,2025,4,April,Saturday,1,7000,1238.7268152025333,864.1905,0.15,3,Low
ORD00903,2025-04-12,Phone,Electronics,West,2,30000,0.2017360560885089,47895.84,UPI,2025,4,April,Saturday,1,60000,12104.163365310533,7184.375999999999,0.15,4,Low
ORD00834,2025-04-14,Laptop,Electronics,East,5,65000,0.1053200319208136,290770.99,Card,2025,4,April,Monday,0,325000,34229.01037426442,43615.648499999996,0.15,3,High
ORD00741,2025-04-14,Monitor,Electronics,North,2,15000,0.0558975802190117,28323.07,Cash,2025,4,April,Monday,0,30000,1676.927406570351,4248.4605,0.15,1,Low
ORD01090,2025-04-14,Laptop,Electronics,South,3,65000,0.0730778858574979,180749.81,Card,2025,4,April,Monday,0,195000,14250.18774221209,27112.4715,0.15,2,High
ORD01136,2025-04-14,Laptop,Electronics,South,4,65000,0.1724404621110217,215165.48,Card,2025,4,April,Monday,0,260000,44834.520148865646,32274.822,0.15,2,High
ORD00545,2025-04-15,Monitor,Electronics,North,2,15000,0.1775042200136558,24674.87,UPI,2025,4,April,Tuesday,0,30000,5325.126600409673,3701.2304999999997,0.15,1,Low
ORD00363,2025-04-15,Phone,Electronics,West,2,30000,0.2224448666349671,46653.31,Card,2025,4,April,Tuesday,0,60000,13346.691998098026,6997.996499999999,0.15,4,Low
ORD00310,2025-04-15,Laptop,Electronics,North,5,65000,0.1863009606952527,264452.19,Card,2025,4,April,Tuesday,0,325000,60547.81222595713,39667.828499999996,0.15,1,High
ORD00487,2025-04-15,Phone,Electronics,West,3,30000,0.1257187342450883,78685.31,UPI,2025,4,April,Tuesday,0,90000,11314.686082057948,11802.796499999999,0.15,4,High
ORD00107,2025-04-15,Headphones,Accessories,North,2,3500,0.1493486322684601,5954.56,Cash,2025,4,April,Tuesday,0,7000,1045.4404258792206,893.1840000000001,0.15,1,Low
ORD00570,2025-04-15,Tablet,Electronics,North,2,22000,0.2068136488976841,34900.2,Net Banking,2025,4,April,Tuesday,0,44000,9099.800551498101,5235.03,0.15,1,Low
ORD00458,2025-04-16,Headphones,Accessories,East,7,3500,0.2116677626270608,19314.14,Net Banking,2025,4,April,Wednesday,0,24500,5185.8601843629895,2897.1209999999996,0.15,3,Low
ORD00842,2025-04-16,Headphones,Accessories,West,7,3500,0.1968888962158042,19676.22,UPI,2025,4,April,Wednesday,0,24500,4823.777957287202,2951.433,0.15,4,Low
ORD00249,2025-04-17,Headphones,Accessories,North,6,3500,0.1564973891747701,17713.55,Cash,2025,4,April,Thursday,0,21000,3286.4451726701723,2657.0325,0.15,1,Low
ORD00490,2025-04-17,Headphones,Accessories,North,1,3500,0.0987754593869727,3154.29,Net Banking,2025,4,April,Thursday,0,3500,345.71410785440446,473.14349999999996,0.15,1,Low
ORD00300,2025-04-18,Laptop,Electronics,North,6,65000,0.1656323985915499,325403.36,UPI,2025,4,April,Friday,0,390000,64596.63545070447,48810.50399999999,0.15,1,High
ORD00390,2025-04-18,Laptop,Electronics,East,1,65000,0.0424499934431768,62240.75,Cash,2025,4,April,Friday,0,65000,2759.2495738064918,9336.1125,0.15,3,High
ORD00139,2025-04-18,Phone,Electronics,North,6,30000,0.2195368561638843,140483.37,UPI,2025,4,April,Friday,0,180000,39516.63410949917,21072.5055,0.15,1,High
ORD00016,2025-04-19,Headphones,Accessories,North,1,3500,0.1304796176923133,3043.32,UPI,2025,4,April,Saturday,1,3500,456.67866192309657,456.498,0.15,1,Low
ORD00625,2025-04-20,Headphones,Accessories,East,6,3500,0.1843787843244314,17128.05,Net Banking,2025,4,April,Sunday,1,21000,3871.9544708130593,2569.2075,0.15,3,Low
ORD00664,2025-04-20,Phone,Electronics,South,3,30000,0.1316933078405769,78147.6,Cash,2025,4,April,Sunday,1,90000,11852.39770565192,11722.140000000001,0.15,2,High
ORD00433,2025-04-20,Monitor,Electronics,South,1,15000,0.1605631046419983,12591.55,Net Banking,2025,4,April,Sunday,1,15000,2408.4465696299744,1888.7324999999998,0.15,2,Low
ORD01013,2025-04-20,Phone,Electronics,East,5,30000,0.2181329372871245,117280.06,Net Banking,2025,4,April,Sunday,1,150000,32719.940593068673,17592.009,0.15,3,High
ORD00743,2025-04-20,Headphones,Accessories,East,7,3500,0.1034825797636502,21964.68,Cash,2025,4,April,Sunday,1,24500,2535.32320420943,3294.7019999999998,0.15,3,Low
ORD00937,2025-04-20,Laptop,Electronics,South,4,65000,0.0786453922589606,239552.2,Net Banking,2025,4,April,Sunday,1,260000,20447.801987329756,35932.83,0.15,2,High
ORD00683,2025-04-21,Monitor,Electronics,East,2,15000,0.1020807556582472,26937.58,Net Banking,2025,4,April,Monday,0,30000,3062.422669747416,4040.637,0.15,3,Low
ORD00421,2025-04-21,Monitor,Electronics,East,2,15000,0.0519995184271151,28440.01,Net Banking,2025,4,April,Monday,0,30000,1559.985552813453,4266.001499999999,0.15,3,Low
ORD00541,2025-04-21,Headphones,Accessories,West,4,3500,0.0614249357487452,13140.05,UPI,2025,4,April,Monday,0,14000,859.9491004824328,1971.0074999999997,0.15,4,Low
ORD01005,2025-04-23,Laptop,Electronics,South,4,65000,0.0808164710912761,238987.72,Card,2025,4,April,Wednesday,0,260000,21012.282483731786,35848.157999999996,0.15,2,High
ORD00655,2025-04-23,Tablet,Electronics,North,1,22000,0.2124325478503067,17326.48,Cash,2025,4,April,Wednesday,0,22000,4673.516052706747,2598.9719999999998,0.15,1,Low
ORD01186,2025-04-23,Phone,Electronics,West,7,30000,0.1905628370758779,169981.8,Cash,2025,4,April,Wednesday,0,210000,40018.19578593436,25497.269999999997,0.15,4,High
ORD00967,2025-04-23,Headphones,Accessories,West,3,3500,0.223435782179068,8153.92,UPI,2025,4,April,Wednesday,0,10500,2346.0757128802143,1223.088,0.15,4,Low
ORD00549,2025-04-23,Tablet,Electronics,East,6,22000,0.1190334552726025,116287.58,Cash,2025,4,April,Wednesday,0,132000,15712.416095983532,17443.137,0.15,3,High
ORD00905,2025-04-24,Tablet,Electronics,East,7,22000,0.1516330251019861,130648.51,UPI,2025,4,April,Thursday,0,154000,23351.485865705858,19597.2765,0.15,3,High
ORD00427,2025-04-24,Monitor,Electronics,West,5,15000,0.0928858021015903,68033.56,UPI,2025,4,April,Thursday,0,75000,6966.435157619272,10205.034,0.15,4,High
ORD00615,2025-04-24,Headphones,Accessories,North,7,3500,0.2074374775312278,19417.78,Card,2025,4,April,Thursday,0,24500,5082.218199515081,2912.667,0.15,1,Low
ORD00769,2025-04-25,Laptop,Electronics,East,6,65000,0.118117169391122,343934.3,UPI,2025,4,April,Friday,0,390000,46065.69606253758,51590.145,0.15,3,High
ORD00965,2025-04-25,Monitor,Electronics,North,7,15000,0.2198529333719212,81915.44,Card,2025,4,April,Friday,0,105000,23084.558004051723,12287.316,0.15,1,High
ORD00521,2025-04-25,Phone,Electronics,North,1,30000,0.0061127102205037,29816.62,UPI,2025,4,April,Friday,0,30000,183.381306615111,4472.4929999999995,0.15,1,Low
ORD00281,2025-04-26,Phone,Electronics,North,2,30000,0.1054415156786403,53673.51,Cash,2025,4,April,Saturday,1,60000,6326.490940718418,8051.0265,0.15,1,High
ORD00926,2025-04-26,Monitor,Electronics,North,2,15000,0.0962919343389923,27111.24,UPI,2025,4,April,Saturday,1,30000,2888.758030169769,4066.686,0.15,1,Low
ORD00728,2025-04-26,Laptop,Electronics,East,1,65000,0.1778523369274355,53439.6,Card,2025,4,April,Saturday,1,65000,11560.401900283307,8015.94,0.15,3,High
ORD00231,2025-04-26,Tablet,Electronics,South,4,22000,0.2326711221361551,67524.94,Net Banking,2025,4,April,Saturday,1,88000,20475.05874798165,10128.741,0.15,2,High
ORD01134,2025-04-27,Headphones,Accessories,West,6,3500,0.0346451378606157,20272.45,UPI,2025,4,April,Sunday,1,21000,727.5478950729298,3040.8675,0.15,4,Low
ORD00298,2025-04-27,Tablet,Electronics,West,6,22000,0.1577663607179718,111174.84,Card,2025,4,April,Sunday,1,132000,20825.159614772278,16676.226,0.15,4,High
ORD00908,2025-04-28,Laptop,Electronics,North,1,65000,0.2482019893176112,48866.87,Card,2025,4,April,Monday,0,65000,16133.129305644728,7330.0305,0.15,1,Low
ORD01074,2025-04-28,Tablet,Electronics,North,4,22000,0.2106137503631668,69465.99,Cash,2025,4,April,Monday,0,88000,18534.010031958678,10419.898500000001,0.15,1,High
ORD00068,2025-04-28,Phone,Electronics,North,3,30000,0.2446585359751097,67980.73,Card,2025,4,April,Monday,0,90000,22019.268237759872,10197.109499999999,0.15,1,High
ORD00331,2025-04-28,Tablet,Electronics,North,1,22000,0.077083300988211,20304.17,Card,2025,4,April,Monday,0,22000,1695.8326217406423,3045.6254999999996,0.15,1,Low
ORD01117,2025-04-29,Monitor,Electronics,East,1,15000,0.043634282906697,14345.49,Cash,2025,4,April,Tuesday,0,15000,654.514243600455,2151.8235,0.15,3,Low
ORD01094,2025-04-29,Phone,Electronics,South,6,30000,0.0769071213560325,166156.72,UPI,2025,4,April,Tuesday,0,180000,13843.28184408585,24923.507999999998,0.15,2,High
ORD00309,2025-04-29,Phone,Electronics,South,7,30000,0.0538737854531751,198686.51,Cash,2025,4,April,Tuesday,0,210000,11313.49494516677,29802.9765,0.15,2,High
ORD00971,2025-05-01,Phone,Electronics,North,1,30000,0.1044358215907099,26866.93,Net Banking,2025,5,May,Thursday,0,30000,3133.074647721297,4030.0395,0.15,1,Low
ORD00018,2025-05-01,Laptop,Electronics,North,6,65000,0.1410237842618057,335000.72,UPI,2025,5,May,Thursday,0,390000,54999.27586210422,50250.10799999999,0.15,1,High
ORD00968,2025-05-01,Phone,Electronics,East,6,30000,0.1064927412032123,160831.31,Card,2025,5,May,Thursday,0,180000,19168.693416578215,24124.6965,0.15,3,High
ORD00151,2025-05-01,Monitor,Electronics,North,1,15000,0.1986876396043929,12019.69,Net Banking,2025,5,May,Thursday,0,15000,2980.3145940658933,1802.9535,0.15,1,Low
ORD01031,2025-05-01,Tablet,Electronics,West,5,22000,0.084753964393315,100677.06,Card,2025,5,May,Thursday,0,110000,9322.93608326465,15101.559,0.15,4,High
ORD00277,2025-05-01,Tablet,Electronics,North,4,22000,0.1091668723347098,78393.32,Net Banking,2025,5,May,Thursday,0,88000,9606.684765454462,11758.998000000001,0.15,1,High
ORD00957,2025-05-01,Tablet,Electronics,North,4,22000,0.0244708200537149,85846.57,UPI,2025,5,May,Thursday,0,88000,2153.432164726911,12876.9855,0.15,1,High
ORD00125,2025-05-01,Monitor,Electronics,North,7,15000,0.0826790166865263,96318.7,Unknown,2025,5,May,Thursday,0,105000,8681.296752085262,14447.804999999998,0.15,1,High
ORD00814,2025-05-01,Phone,Electronics,East,7,30000,0.110269357404321,186843.43,Card,2025,5,May,Thursday,0,210000,23156.565054907413,28026.514499999997,0.15,3,High
ORD00668,2025-05-02,Monitor,Electronics,North,6,15000,0.0509651568323859,85413.14,UPI,2025,5,May,Friday,0,90000,4586.864114914731,12811.971,0.15,1,High
ORD00633,2025-05-02,Tablet,Electronics,North,5,22000,0.1126441159002203,97609.15,Card,2025,5,May,Friday,0,110000,12390.852749024234,14641.3725,0.15,1,High
ORD00801,2025-05-03,Laptop,Electronics,West,7,65000,0.210682992201618,359139.24,Cash,2025,5,May,Saturday,1,455000,95860.7614517362,53870.886,0.15,4,High
ORD00374,2025-05-03,Phone,Electronics,East,6,30000,0.2091532602581732,142352.41,Net Banking,2025,5,May,Saturday,1,180000,37647.586846471175,21352.8615,0.15,3,High
ORD01112,2025-05-03,Phone,Electronics,West,1,30000,0.0196858224707292,29409.43,UPI,2025,5,May,Saturday,1,30000,590.574674121876,4411.4145,0.15,4,Low
ORD00493,2025-05-04,Headphones,Accessories,South,5,3500,0.0616812633698678,16420.58,Card,2025,5,May,Sunday,1,17500,1079.4221089726866,2463.087,0.15,2,Low
ORD01133,2025-05-04,Headphones,Accessories,West,2,3500,0.2066905899737367,5553.17,Cash,2025,5,May,Sunday,1,7000,1446.834129816157,832.9755,0.15,4,Low
ORD00089,2025-05-04,Headphones,Accessories,South,1,3500,0.1127616250463137,3105.33,Card,2025,5,May,Sunday,1,3500,394.6656876620979,465.79949999999997,0.15,2,Low
ORD00140,2025-05-04,Tablet,Electronics,South,3,22000,0.0936159841122344,59821.35,Cash,2025,5,May,Sunday,1,66000,6178.65495140747,8973.2025,0.15,2,High
ORD00286,2025-05-04,Monitor,Electronics,West,7,15000,0.0127083654871192,103665.62,Unknown,2025,5,May,Sunday,1,105000,1334.378376147516,15549.842999999999,0.15,4,High
ORD00168,2025-05-04,Laptop,Electronics,West,4,65000,0.0349059135447801,250924.46,Card,2025,5,May,Sunday,1,260000,9075.537521642826,37638.668999999994,0.15,4,High
ORD01059,2025-05-05,Tablet,Electronics,West,1,22000,0.0146796704125374,21677.05,Cash,2025,5,May,Monday,0,22000,322.9527490758228,3251.5575,0.15,4,Low
ORD00560,2025-05-05,Monitor,Electronics,North,5,15000,0.2304743766248001,57714.42,Card,2025,5,May,Monday,0,75000,17285.57824686001,8657.162999999999,0.15,1,High
ORD00456,2025-05-06,Tablet,Electronics,North,2,22000,0.1005119495392673,39577.47,Card,2025,5,May,Tuesday,0,44000,4422.525779727761,5936.6205,0.15,1,Low
ORD00101,2025-05-07,Monitor,Electronics,North,6,15000,0.0536347431400359,85172.87,Net Banking,2025,5,May,Wednesday,0,90000,4827.126882603231,12775.930499999999,0.15,1,High
ORD00455,2025-05-07,Tablet,Electronics,South,2,22000,0.2359495920259278,33618.22,UPI,2025,5,May,Wednesday,0,44000,10381.782049140824,5042.733,0.15,2,Low
ORD00031,2025-05-08,Tablet,Electronics,West,6,22000,0.0537945686571796,124899.12,Cash,2025,5,May,Thursday,0,132000,7100.883062747707,18734.868,0.15,4,High
ORD00441,2025-05-09,Monitor,Electronics,West,6,15000,0.1886432845545336,73022.1,Cash,2025,5,May,Friday,0,90000,16977.895609908024,10953.315,0.15,4,High
ORD00871,2025-05-09,Tablet,Electronics,North,2,22000,0.2148826979523313,34545.16,UPI,2025,5,May,Friday,0,44000,9454.838709902577,5181.774,0.15,1,Low
ORD00420,2025-05-09,Tablet,Electronics,North,7,22000,0.0096610774567211,152512.19,Net Banking,2025,5,May,Friday,0,154000,1487.8059283350494,22876.8285,0.15,1,High
ORD00445,2025-05-09,Tablet,Electronics,North,1,22000,0.0463438182006214,20980.44,UPI,2025,5,May,Friday,0,22000,1019.5640004136709,3147.066,0.15,1,Low
ORD00241,2025-05-09,Laptop,Electronics,East,12,65000,0.0590901088458861,366954.86,UPI,2025,5,May,Friday,0,780000,46090.28489979116,55043.229,0.15,3,High
ORD00369,2025-05-09,Laptop,Electronics,North,7,65000,0.1193001583207311,400718.43,Card,2025,5,May,Friday,0,455000,54281.57203593265,60107.7645,0.15,1,High
ORD00796,2025-05-09,Phone,Electronics,North,1,30000,0.1884426699109889,24346.72,Card,2025,5,May,Friday,0,30000,5653.280097329667,3652.0080000000003,0.15,1,Low
ORD00241,2025-05-09,Laptop,Electronics,East,6,65000,0.0590901088458861,366954.86,UPI,2025,5,May,Friday,0,390000,23045.14244989558,55043.229,0.15,3,High
ORD00617,2025-05-09,Phone,Electronics,South,2,30000,0.1901054212961543,48593.67,Cash,2025,5,May,Friday,0,60000,11406.325277769258,7289.050499999999,0.15,2,Low
ORD00768,2025-05-09,Tablet,Electronics,East,4,22000,0.2122446056562135,69322.47,UPI,2025,5,May,Friday,0,88000,18677.52529774679,10398.370499999999,0.15,3,High
ORD00646,2025-05-10,Phone,Electronics,East,5,30000,0.1566598044243703,126501.03,Card,2025,5,May,Saturday,1,150000,23498.970663655546,18975.1545,0.15,3,High
ORD00365,2025-05-10,Laptop,Electronics,West,4,65000,0.1978628719519055,208555.65,Card,2025,5,May,Saturday,1,260000,51444.34670749543,31283.347499999996,0.15,4,High
ORD00752,2025-05-10,Laptop,Electronics,South,5,65000,0.0030129657539813,324020.79,UPI,2025,5,May,Saturday,1,325000,979.2138700439225,48603.1185,0.15,2,High
ORD00233,2025-05-12,Laptop,Electronics,North,2,65000,0.0087939955461049,128856.78,Card,2025,5,May,Monday,0,130000,1143.219420993637,19328.517,0.15,1,High
ORD00573,2025-05-12,Phone,Electronics,North,3,30000,0.1577280019431637,75804.48,Cash,2025,5,May,Monday,0,90000,14195.520174884732,11370.671999999999,0.15,1,High
ORD00690,2025-05-12,Headphones,Accessories,East,4,3500,0.1115705846451103,12438.01,UPI,2025,5,May,Monday,0,14000,1561.9881850315442,1865.7015,0.15,3,Low
ORD01058,2025-05-14,Headphones,Accessories,West,5,3500,0.1984181560641067,14027.68,Net Banking,2025,5,May,Wednesday,0,17500,3472.3177311218674,2104.152,0.15,4,Low
ORD00150,2025-05-15,Laptop,Electronics,West,5,65000,0.0295997707946671,315380.07,Net Banking,2025,5,May,Thursday,0,325000,9619.925508266808,47307.0105,0.15,4,High
ORD00246,2025-05-15,Laptop,Electronics,South,1,65000,0.1421424286759338,55760.74,Net Banking,2025,5,May,Thursday,0,65000,9239.257863935696,8364.110999999999,0.15,2,High
ORD00891,2025-05-16,Laptop,Electronics,North,7,65000,0.0903247247131707,413902.25,Cash,2025,5,May,Friday,0,455000,41097.74974449267,62085.337499999994,0.15,1,High
ORD00878,2025-05-16,Headphones,Accessories,North,4,3500,0.0466208236889659,13347.31,Card,2025,5,May,Friday,0,14000,652.6915316455226,2002.0964999999999,0.15,1,Low
ORD00395,2025-05-16,Headphones,Accessories,East,5,3500,0.208530223000527,13850.72,Card,2025,5,May,Friday,0,17500,3649.2789025092225,2077.6079999999997,0.15,3,Low
ORD00349,2025-05-16,Laptop,Electronics,South,4,65000,0.0784616930279116,239599.96,Card,2025,5,May,Friday,0,260000,20400.04018725702,35939.994,0.15,2,High
ORD00147,2025-05-16,Laptop,Electronics,East,6,65000,0.1062448464165253,348564.51,UPI,2025,5,May,Friday,0,390000,41435.49010244487,52284.6765,0.15,3,High
ORD00292,2025-05-17,Phone,Electronics,East,4,30000,0.2055533865234517,95333.59,Cash,2025,5,May,Saturday,1,120000,24666.406382814206,14300.038499999999,0.15,3,High
ORD00158,2025-05-17,Tablet,Electronics,East,1,22000,0.1159189286703752,19449.78,Card,2025,5,May,Saturday,1,22000,2550.2164307482544,2917.4669999999996,0.15,3,Low
ORD00435,2025-05-18,Tablet,Electronics,East,3,22000,0.2457467928839767,49780.71,UPI,2025,5,May,Sunday,1,66000,16219.288330342462,7467.1065,0.15,3,Low
ORD00479,2025-05-18,Headphones,Accessories,East,7,3500,0.2191695346879257,19130.35,Card,2025,5,May,Sunday,1,24500,5369.653599854179,2869.5525,0.15,3,Low
ORD00276,2025-05-18,Tablet,Electronics,North,3,22000,0.1270482286945612,57614.82,Cash,2025,5,May,Sunday,1,66000,8385.183093841038,8642.223,0.15,1,High
ORD00155,2025-05-18,Tablet,Electronics,North,2,22000,0.2185835640837033,34382.32,Net Banking,2025,5,May,Sunday,1,44000,9617.676819682945,5157.348,0.15,1,Low
ORD00341,2025-05-18,Headphones,Accessories,South,4,3500,0.2051392706599651,11128.05,Cash,2025,5,May,Sunday,1,14000,2871.949789239511,1669.2074999999998,0.15,2,Low
ORD00900,2025-05-18,Headphones,Accessories,West,2,3500,0.0596166109289356,6582.68,Cash,2025,5,May,Sunday,1,7000,417.3162765025492,987.402,0.15,4,Low
ORD00135,2025-05-19,Headphones,Accessories,East,4,3500,0.2408949780555384,10627.47,Card,2025,5,May,Monday,0,14000,3372.5296927775375,1594.1204999999998,0.15,3,Low
ORD00883,2025-05-19,Tablet,Electronics,West,3,22000,0.1700087338519728,54779.42,Cash,2025,5,May,Monday,0,66000,11220.576434230205,8216.912999999999,0.14999999999999997,4,High
ORD01010,2025-05-19,Tablet,Electronics,East,1,22000,0.0260378734507178,21427.17,Net Banking,2025,5,May,Monday,0,22000,572.8332159157916,3214.0754999999995,0.15,3,Low
ORD00902,2025-05-19,Laptop,Electronics,East,5,65000,0.0326879533440796,314376.42,Net Banking,2025,5,May,Monday,0,325000,10623.584836825868,47156.462999999996,0.15,3,High
ORD00081,2025-05-19,Monitor,Electronics,West,6,15000,0.0896681978819778,81929.86,Cash,2025,5,May,Monday,0,90000,8070.137809378002,12289.479,0.15,4,High
ORD00361,2025-05-20,Monitor,Electronics,East,3,15000,0.2497074093334146,33763.17,Cash,2025,5,May,Tuesday,0,45000,11236.833420003657,5064.4755,0.15,3,Low
